"","isActive","isRookie","namePlayer","idPlayer","countSeasons","yearSeasonFirst","yearSeasonLast","idTeam","hasGamesPlayedFlag","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","hasHeadShot","hasThumbnail","hasAction","urlPlayerPhoto"
"1",FALSE,FALSE,"Alaa Abdelnaby",76001,4,1990,1994,NA,FALSE,"https://stats.nba.com/player/76001","https://stats.nba.com/media/players/230x185/76001.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76001.png","https://stats.nba.com/media/players/700/76001.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76001.png"
"2",FALSE,FALSE,"Zaid Abdul-Aziz",76002,9,1968,1977,NA,FALSE,"https://stats.nba.com/player/76002","https://stats.nba.com/media/players/230x185/76002.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76002.png","https://stats.nba.com/media/players/700/76002.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76002.png"
"3",FALSE,FALSE,"Kareem Abdul-Jabbar",76003,19,1969,1988,NA,FALSE,"https://stats.nba.com/player/76003","https://stats.nba.com/media/players/230x185/76003.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76003.png","https://stats.nba.com/media/players/700/76003.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76003.png"
"4",FALSE,FALSE,"Mahmoud Abdul-Rauf",51,10,1990,2000,NA,FALSE,"https://stats.nba.com/player/51","https://stats.nba.com/media/players/230x185/51.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/51.png","https://stats.nba.com/media/players/700/51.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/51.png"
"5",FALSE,FALSE,"Tariq Abdul-Wahad",1505,6,1997,2003,NA,FALSE,"https://stats.nba.com/player/1505","https://stats.nba.com/media/players/230x185/1505.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1505.png","https://stats.nba.com/media/players/700/1505.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/1505.png"
"6",FALSE,FALSE,"Shareef Abdur-Rahim",949,11,1996,2007,NA,FALSE,"https://stats.nba.com/player/949","https://stats.nba.com/media/players/230x185/949.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/949.png","https://stats.nba.com/media/players/700/949.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/949.png"
"7",FALSE,FALSE,"Tom Abernethy",76005,4,1976,1980,NA,FALSE,"https://stats.nba.com/player/76005","https://stats.nba.com/media/players/230x185/76005.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76005.png","https://stats.nba.com/media/players/700/76005.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76005.png"
"8",FALSE,FALSE,"Forest Able",76006,0,1956,1956,NA,FALSE,"https://stats.nba.com/player/76006","https://stats.nba.com/media/players/230x185/76006.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76006.png","https://stats.nba.com/media/players/700/76006.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76006.png"
"9",FALSE,FALSE,"John Abramovic",76007,1,1946,1947,NA,FALSE,"https://stats.nba.com/player/76007","https://stats.nba.com/media/players/230x185/76007.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76007.png","https://stats.nba.com/media/players/700/76007.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76007.png"
"10",FALSE,FALSE,"Alex Abrines",203518,2,2016,2018,NA,FALSE,"https://stats.nba.com/player/203518","https://stats.nba.com/media/players/230x185/203518.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203518.png","https://stats.nba.com/media/players/700/203518.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203518.png"
"11",TRUE,FALSE,"Precious Achiuwa",1630173,2,2020,2022,NA,FALSE,"https://stats.nba.com/player/1630173","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630173.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630173.png","https://stats.nba.com/media/players/700/1630173.png",NA,NA,NA,"https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"12",FALSE,FALSE,"Alex Acker",101165,3,2005,2008,NA,FALSE,"https://stats.nba.com/player/101165","https://stats.nba.com/media/players/230x185/101165.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101165.png","https://stats.nba.com/media/players/700/101165.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/101165.png"
"13",FALSE,FALSE,"Donald Ackerman",76008,0,1953,1953,NA,FALSE,"https://stats.nba.com/player/76008","https://stats.nba.com/media/players/230x185/76008.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76008.png","https://stats.nba.com/media/players/700/76008.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76008.png"
"14",FALSE,FALSE,"Mark Acres",76009,5,1987,1992,NA,FALSE,"https://stats.nba.com/player/76009","https://stats.nba.com/media/players/230x185/76009.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76009.png","https://stats.nba.com/media/players/700/76009.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76009.png"
"15",FALSE,FALSE,"Charles Acton",76010,0,1967,1967,NA,FALSE,"https://stats.nba.com/player/76010","https://stats.nba.com/media/players/230x185/76010.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76010.png","https://stats.nba.com/media/players/700/76010.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76010.png"
"16",FALSE,FALSE,"Quincy Acy",203112,6,2012,2018,NA,FALSE,"https://stats.nba.com/player/203112","https://stats.nba.com/media/players/230x185/203112.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203112.png","https://stats.nba.com/media/players/700/203112.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203112.png"
"17",FALSE,FALSE,"Alvan Adams",76011,12,1975,1987,NA,FALSE,"https://stats.nba.com/player/76011","https://stats.nba.com/media/players/230x185/76011.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76011.png","https://stats.nba.com/media/players/700/76011.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76011.png"
"18",FALSE,FALSE,"Don Adams",76012,6,1970,1976,NA,FALSE,"https://stats.nba.com/player/76012","https://stats.nba.com/media/players/230x185/76012.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76012.png","https://stats.nba.com/media/players/700/76012.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76012.png"
"19",FALSE,FALSE,"Hassan Adams",200801,2,2006,2008,NA,FALSE,"https://stats.nba.com/player/200801","https://stats.nba.com/media/players/230x185/200801.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200801.png","https://stats.nba.com/media/players/700/200801.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/200801.png"
"20",FALSE,FALSE,"Jaylen Adams",1629121,2,2018,2020,NA,FALSE,"https://stats.nba.com/player/1629121","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629121.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629121.png","https://stats.nba.com/media/players/700/1629121.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629121.png"
"21",FALSE,FALSE,"Jordan Adams",203919,1,2014,2015,NA,FALSE,"https://stats.nba.com/player/203919","https://stats.nba.com/media/players/230x185/203919.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203919.png","https://stats.nba.com/media/players/700/203919.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203919.png"
"22",FALSE,FALSE,"Michael Adams",149,10,1985,1995,NA,FALSE,"https://stats.nba.com/player/149","https://stats.nba.com/media/players/230x185/149.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/149.png","https://stats.nba.com/media/players/700/149.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/149.png"
"23",TRUE,FALSE,"Steven Adams",203500,9,2013,2022,NA,FALSE,"https://stats.nba.com/player/203500","https://stats.nba.com/media/players/230x185/203500.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203500.png","https://stats.nba.com/media/players/700/203500.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203500.png"
"24",FALSE,FALSE,"Rafael Addison",912,10,1986,1996,NA,FALSE,"https://stats.nba.com/player/912","https://stats.nba.com/media/players/230x185/912.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/912.png","https://stats.nba.com/media/players/700/912.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/912.png"
"25",TRUE,FALSE,"Bam Adebayo",1628389,5,2017,2022,NA,FALSE,"https://stats.nba.com/player/1628389","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628389.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628389.png","https://stats.nba.com/media/players/700/1628389.png",TRUE,TRUE,FALSE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628389.png"
"26",FALSE,FALSE,"Deng Adel",1629061,0,2018,2018,NA,FALSE,"https://stats.nba.com/player/1629061","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629061.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629061.png","https://stats.nba.com/media/players/700/1629061.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629061.png"
"27",FALSE,FALSE,"Rick Adelman",76015,6,1968,1974,NA,FALSE,"https://stats.nba.com/player/76015","https://stats.nba.com/media/players/230x185/76015.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76015.png","https://stats.nba.com/media/players/700/76015.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76015.png"
"28",FALSE,FALSE,"Jeff Adrien",202399,4,2010,2014,NA,FALSE,"https://stats.nba.com/player/202399","https://stats.nba.com/media/players/230x185/202399.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202399.png","https://stats.nba.com/media/players/700/202399.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202399.png"
"29",FALSE,FALSE,"Arron Afflalo",201167,10,2007,2017,NA,FALSE,"https://stats.nba.com/player/201167","https://stats.nba.com/media/players/230x185/201167.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201167.png","https://stats.nba.com/media/players/700/201167.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201167.png"
"30",TRUE,TRUE,"Ochai Agbaji",1630534,0,2022,2022,NA,FALSE,"https://stats.nba.com/player/1630534","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630534.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630534.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",NA,NA,NA,"https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"31",FALSE,FALSE,"Maurice Ager",200772,4,2006,2010,NA,FALSE,"https://stats.nba.com/player/200772","https://stats.nba.com/media/players/230x185/200772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200772.png","https://stats.nba.com/media/players/700/200772.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/200772.png"
"32",FALSE,FALSE,"Mark Aguirre",76016,12,1981,1993,NA,FALSE,"https://stats.nba.com/player/76016","https://stats.nba.com/media/players/230x185/76016.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76016.png","https://stats.nba.com/media/players/700/76016.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76016.png"
"33",FALSE,FALSE,"Blake Ahearn",201336,4,2007,2011,NA,FALSE,"https://stats.nba.com/player/201336","https://stats.nba.com/media/players/230x185/201336.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201336.png","https://stats.nba.com/media/players/700/201336.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/201336.png"
"34",FALSE,FALSE,"Danny Ainge",76017,13,1981,1994,NA,FALSE,"https://stats.nba.com/player/76017","https://stats.nba.com/media/players/230x185/76017.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76017.png","https://stats.nba.com/media/players/700/76017.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76017.png"
"35",FALSE,FALSE,"Alexis Ajinca",201582,9,2008,2017,NA,FALSE,"https://stats.nba.com/player/201582","https://stats.nba.com/media/players/230x185/201582.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201582.png","https://stats.nba.com/media/players/700/201582.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201582.png"
"36",FALSE,FALSE,"Henry Akin",76018,1,1966,1967,NA,FALSE,"https://stats.nba.com/player/76018","https://stats.nba.com/media/players/230x185/76018.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76018.png","https://stats.nba.com/media/players/700/76018.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76018.png"
"37",FALSE,FALSE,"Josh Akognon",203006,0,2012,2012,NA,FALSE,"https://stats.nba.com/player/203006","https://stats.nba.com/media/players/230x185/203006.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203006.png","https://stats.nba.com/media/players/700/203006.png",FALSE,TRUE,FALSE,"https://stats.nba.com/media/players/230x185/203006.png"
"38",FALSE,FALSE,"DeVaughn Akoon-Purcell",1629152,0,2018,2018,NA,FALSE,"https://stats.nba.com/player/1629152","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629152.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629152.png","https://stats.nba.com/media/players/700/1629152.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629152.png"
"39",FALSE,FALSE,"Solomon Alabi",202374,1,2010,2011,NA,FALSE,"https://stats.nba.com/player/202374","https://stats.nba.com/media/players/230x185/202374.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202374.png","https://stats.nba.com/media/players/700/202374.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/202374.png"
"40",FALSE,FALSE,"Mark Alarie",76019,4,1986,1990,NA,FALSE,"https://stats.nba.com/player/76019","https://stats.nba.com/media/players/230x185/76019.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76019.png","https://stats.nba.com/media/players/700/76019.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76019.png"
"41",FALSE,FALSE,"Gary Alcorn",76020,1,1959,1960,NA,FALSE,"https://stats.nba.com/player/76020","https://stats.nba.com/media/players/230x185/76020.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76020.png","https://stats.nba.com/media/players/700/76020.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76020.png"
"42",TRUE,FALSE,"Santi Aldama",1630583,1,2021,2022,NA,FALSE,"https://stats.nba.com/player/1630583","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630583.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630583.png","https://stats.nba.com/media/players/700/1630583.png",NA,NA,NA,"https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"43",FALSE,FALSE,"Furkan Aldemir",203128,0,2014,2014,NA,FALSE,"https://stats.nba.com/player/203128","https://stats.nba.com/media/players/230x185/203128.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203128.png","https://stats.nba.com/media/players/700/203128.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203128.png"
"44",FALSE,FALSE,"Cole Aldrich",202332,7,2010,2017,NA,FALSE,"https://stats.nba.com/player/202332","https://stats.nba.com/media/players/230x185/202332.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202332.png","https://stats.nba.com/media/players/700/202332.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202332.png"
"45",FALSE,FALSE,"LaMarcus Aldridge",200746,15,2006,2021,NA,FALSE,"https://stats.nba.com/player/200746","https://stats.nba.com/media/players/230x185/200746.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200746.png","https://stats.nba.com/media/players/700/200746.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200746.png"
"46",FALSE,FALSE,"Chuck Aleksinas",76021,0,1984,1984,NA,FALSE,"https://stats.nba.com/player/76021","https://stats.nba.com/media/players/230x185/76021.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76021.png","https://stats.nba.com/media/players/700/76021.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76021.png"
"47",FALSE,FALSE,"Cliff Alexander",1626146,0,2015,2015,NA,FALSE,"https://stats.nba.com/player/1626146","https://stats.nba.com/media/players/230x185/1626146.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626146.png","https://stats.nba.com/media/players/700/1626146.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626146.png"
"48",FALSE,FALSE,"Cory Alexander",724,9,1995,2004,NA,FALSE,"https://stats.nba.com/player/724","https://stats.nba.com/media/players/230x185/724.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/724.png","https://stats.nba.com/media/players/700/724.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/724.png"
"49",FALSE,FALSE,"Courtney Alexander",2042,3,2000,2003,NA,FALSE,"https://stats.nba.com/player/2042","https://stats.nba.com/media/players/230x185/2042.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2042.png","https://stats.nba.com/media/players/700/2042.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/2042.png"
"50",FALSE,FALSE,"Gary Alexander",76022,0,1993,1993,NA,FALSE,"https://stats.nba.com/player/76022","https://stats.nba.com/media/players/230x185/76022.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76022.png","https://stats.nba.com/media/players/700/76022.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76022.png"
"51",FALSE,FALSE,"Joe Alexander",201570,1,2008,2009,NA,FALSE,"https://stats.nba.com/player/201570","https://stats.nba.com/media/players/230x185/201570.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201570.png","https://stats.nba.com/media/players/700/201570.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/201570.png"
"52",FALSE,FALSE,"Kyle Alexander",1629734,0,2019,2019,NA,FALSE,"https://stats.nba.com/player/1629734","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629734.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629734.png","https://stats.nba.com/media/players/700/1629734.png",NA,NA,NA,"https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"53",FALSE,FALSE,"Ty-Shon Alexander",1630234,0,2020,2020,NA,FALSE,"https://stats.nba.com/player/1630234","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630234.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630234.png","https://stats.nba.com/media/players/700/1630234.png",NA,NA,NA,"https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"54",FALSE,FALSE,"Victor Alexander",2349,10,1991,2001,NA,FALSE,"https://stats.nba.com/player/2349","https://stats.nba.com/media/players/230x185/2349.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2349.png","https://stats.nba.com/media/players/700/2349.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/2349.png"
"55",TRUE,FALSE,"Nickeil Alexander-Walker",1629638,3,2019,2022,NA,FALSE,"https://stats.nba.com/player/1629638","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629638.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629638.png","https://stats.nba.com/media/players/700/1629638.png",NA,NA,NA,"https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"56",FALSE,FALSE,"Steve Alford",76024,3,1987,1990,NA,FALSE,"https://stats.nba.com/player/76024","https://stats.nba.com/media/players/230x185/76024.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76024.png","https://stats.nba.com/media/players/700/76024.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76024.png"
"57",FALSE,FALSE,"Rawle Alkins",1628959,0,2018,2018,NA,FALSE,"https://stats.nba.com/player/1628959","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628959.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628959.png","https://stats.nba.com/media/players/700/1628959.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628959.png"
"58",FALSE,FALSE,"Bob Allen",76028,0,1968,1968,NA,FALSE,"https://stats.nba.com/player/76028","https://stats.nba.com/media/players/230x185/76028.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76028.png","https://stats.nba.com/media/players/700/76028.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76028.png"
"59",TRUE,FALSE,"Grayson Allen",1628960,4,2018,2022,NA,FALSE,"https://stats.nba.com/player/1628960","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628960.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628960.png","https://stats.nba.com/media/players/700/1628960.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628960.png"
"60",TRUE,FALSE,"Jarrett Allen",1628386,5,2017,2022,NA,FALSE,"https://stats.nba.com/player/1628386","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628386.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628386.png","https://stats.nba.com/media/players/700/1628386.png",TRUE,TRUE,FALSE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628386.png"
"61",FALSE,FALSE,"Jerome Allen",706,1,1995,1996,NA,FALSE,"https://stats.nba.com/player/706","https://stats.nba.com/media/players/230x185/706.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/706.png","https://stats.nba.com/media/players/700/706.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/706.png"
"62",FALSE,FALSE,"Kadeem Allen",1628443,2,2017,2019,NA,FALSE,"https://stats.nba.com/player/1628443","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628443.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628443.png","https://stats.nba.com/media/players/700/1628443.png",TRUE,TRUE,FALSE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628443.png"
"63",FALSE,FALSE,"Lavoy Allen",202730,5,2011,2016,NA,FALSE,"https://stats.nba.com/player/202730","https://stats.nba.com/media/players/230x185/202730.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202730.png","https://stats.nba.com/media/players/700/202730.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202730.png"
"64",FALSE,FALSE,"Lucius Allen",76027,9,1969,1978,NA,FALSE,"https://stats.nba.com/player/76027","https://stats.nba.com/media/players/230x185/76027.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76027.png","https://stats.nba.com/media/players/700/76027.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76027.png"
"65",FALSE,FALSE,"Malik Allen",2124,9,2001,2010,NA,FALSE,"https://stats.nba.com/player/2124","https://stats.nba.com/media/players/230x185/2124.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2124.png","https://stats.nba.com/media/players/700/2124.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/2124.png"
"66",FALSE,FALSE,"Randy Allen",76025,1,1988,1989,NA,FALSE,"https://stats.nba.com/player/76025","https://stats.nba.com/media/players/230x185/76025.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76025.png","https://stats.nba.com/media/players/700/76025.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76025.png"
"67",FALSE,FALSE,"Ray Allen",951,17,1996,2013,NA,FALSE,"https://stats.nba.com/player/951","https://stats.nba.com/media/players/230x185/951.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/951.png","https://stats.nba.com/media/players/700/951.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/951.png"
"68",FALSE,FALSE,"Tony Allen",2754,13,2004,2017,NA,FALSE,"https://stats.nba.com/player/2754","https://stats.nba.com/media/players/230x185/2754.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2754.png","https://stats.nba.com/media/players/700/2754.png",TRUE,TRUE,TRUE,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2754.png"
"69",FALSE,FALSE,"Odis Allison",76029,0,1971,1971,NA,FALSE,"https://stats.nba.com/player/76029","https://stats.nba.com/media/players/230x185/76029.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76029.png","https://stats.nba.com/media/players/700/76029.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/76029.png"
"70",FALSE,FALSE,"Lance Allred",200984,0,2007,2007,NA,FALSE,"https://stats.nba.com/player/200984","https://stats.nba.com/media/players/230x185/200984.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200984.png","https://stats.nba.com/media/players/700/200984.png",FALSE,TRUE,TRUE,"https://stats.nba.com/media/players/230x185/200984.png"
